STATION_ID,STATION_NAME,STATION_GRP_SEQ,STATION_GRP_NAME,STATION_POST_NO,STATION_ADDR1,STATION_ADDR2,STATION_LATITUDE,STATION_LONGITUDE,STATION_USE_YN,REG_DTTM,거치대개수
ST-1563,2393. 구룡사 앞 교차로 (보도육교),33,강남구,6313,서울특별시 강남구 논현로2길 6,구룡사 앞 교차로 (보도육교),37.47200012,127.0513382,Y,2018-07-20 11:25,10
ST-1564,2394. 래미안강남포레스트 입구 (보도육교),33,강남구,6310,서울특별시 강남구 언주로 21,래미안강남포레스트 입구 (보도육교),37.47909164,127.055397,T,2018-07-20 11:26,10
ST-1565,2395. 개포1단지아파트 입구 (보도육교),33,강남구,6321,서울특별시 강남구 개포로 310,개포1단지아파트 입구 (보도육교),37.47929001,127.0557327,Y,2018-07-20 11:29,10
ST-1566,2396. 영동3교 북단(우성캐릭터 앞 보도),33,강남구,6295,서울특별시 강남구 언주로 118,영동3교 북단(우성캐릭터 앞 보도),37.48574066,127.0510483,Y,2018-07-20 11:29,15
ST-1567,2397. 아크로힐스논현아파트 입구,33,강남구,6102,서울특별시 강남구 언주로 604,아크로힐스논현아파트 입구,37.5096817,127.0379181,N,2018-07-20 11:30,0
ST-1568,2398. 더라움,33,강남구,6143,서울특별시 강남구 언주로 564,더라움,37.50811005,127.0394516,Y,2018-07-20 11:32,10
ST-1569,2399. 대모산입구 교차로 (푸른마을아파트 입구),33,강남구,6356,서울특별시 강남구 일원로14길 25,대모산입구 교차로 (푸른마을아파트 입구),37.48284912,127.0801621,N,2018-07-20 11:34,0
ST-157,341. 혜화역 3번출구 뒤,10,종로구,3086,서울특별시 종로구 대학로 지하120,혜화역 3번출구 뒤,37.58156967,127.0017853,Y,2015-10-07 12:32,10
ST-1570,2400. 일원역교차로 (푸른마을아파트 상가),33,강남구,6351,서울특별시 강남구 일원로 95,일원역교차로 (푸른마을아파트 상가),37.48348999,127.0837021,N,2018-07-20 11:34,0
ST-1571,2401. 밀알학교 입구 (삼성서울병원 입구),33,강남구,6350,서울특별시 강남구 일원로 90,밀알학교 입구 (삼성서울병원 입구),37.48656082,127.0826721,Y,2018-07-20 11:35,15
ST-1572,2402. 래미안루체하임 아파트 입구 (중동중학교 입구),33,강남구,6343,서울특별시 강남구 일원로 45,래미안루체하임 아파트 입구 (중동중학교 입구),37.48979187,127.0812225,N,2018-07-20 11:36,0
ST-1573,2403. 공무원연금매점 교차로 (개포주공9단지 입구),33,강남구,6345,서울특별시 강남구 영동대로4길 10,공무원연금매점 교차로 (개포주공9단지 입구),37.48871994,127.0745392,Y,2018-07-20 11:37,15
ST-1574,2404. 대모산입구역 4번 출구 앞,33,강남구,6330,서울특별시 강남구 개포로 지하 522,대모산입구역 4번 출구 앞,37.49180984,127.0731583,Y,2018-07-20 11:38,10
ST-1575,2405. 청담공원앞 교차로,33,강남구,6099,서울특별시 강남구 학동로 지하 346,청담공원앞 교차로,37.51871109,127.0508499,Y,2018-07-20 11:39,20
ST-1576,2406. 논현동 광명빌딩 앞,33,강남구,6039,서울특별시 강남구 도산대로 138,논현동 광명빌딩 앞,37.5175705,127.0236435,Y,2018-07-20 11:43,10
ST-1577,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),33,강남구,6232,서울특별시 강남구 강남대로 지하 396,역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),37.49847031,127.0301132,Y,2018-07-20 11:44,10
ST-1578,2408. 강남한양수자인아파트,33,강남구,6370,서울특별시 강남구 자곡로 260,강남한양수자인아파트,37.4773407,127.1132736,Y,2018-07-20 11:44,14
ST-1579,1290. 위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,23,송파구,5853,서울특별시 송파구 위례광장로 121,위례송파꿈에그린아파트24단지 앞 성벽 다리 밑,37.47465897,127.1377182,Y,2018-07-20 11:45,10
ST-158,342. 대학로 마로니에공원,10,종로구,3087,서울특별시 종로구 대학로 104,대학로 마로니에공원,37.57978439,127.002533,Y,2015-10-07 12:33,10
ST-1580,1291. 서울체육고등학교 앞,23,송파구,5541,서울특별시 송파구 강동대로 232,서울체육고등학교 앞,37.52193832,127.1318665,Y,2018-07-20 11:46,10
ST-1581,1292. 방이고분 공원,23,송파구,5644,서울특별시 송파구 오금로 231,방이고분 공원,37.50737,127.118103,N,2018-07-20 11:46,0
ST-1582,1293. 석촌호교차로 (스타벅스 앞),23,송파구,5602,서울특별시 송파구 석촌호수로 176,석촌호교차로 (스타벅스 앞),37.50656128,127.0965576,Y,2018-07-20 11:48,10
ST-1583,1294. 서울놀이마당앞 교차로,23,송파구,5608,서울특별시 송파구 삼학사로 136,서울놀이마당앞 교차로,37.50973129,127.0976868,N,2018-07-20 11:50,0
ST-1584,1295. 잠실역 8번출구,23,송파구,5510,서울특별시 송파구 올림픽로 305,잠실역 8번출구,37.51396179,127.1003037,Y,2018-07-20 11:50,20
ST-1585,1296. 석촌호수교차로 (송파나루근린공원 앞),23,송파구,5564,서울특별시 송파구 석촌호수로12길 1-16,석촌호수교차로 (송파나루근린공원 앞),37.50867844,127.1034317,Y,2018-07-20 11:51,10
ST-1586,1297. 석촌호수교차로(동호 팔각정 앞),23,송파구,5564,서울특별시 송파구 석촌호수로12길 1-16,석촌호수교차로(동호 팔각정 앞),37.50920105,127.1041184,Y,2018-07-20 11:52,10
ST-1587,1298. 석촌호수사거리(롯데월드),23,송파구,5510,서울특별시 송파구 송파대로 570,석촌호수사거리(롯데월드),37.51150131,127.1021195,N,2018-07-20 11:52,0
ST-1588,1299. 송파소방서 (방이119안전센터),23,송파구,5649,서울특별시 송파구 강동대로 286,송파소방서 (방이119안전센터),37.51987839,127.1367111,Y,2018-07-20 11:54,15
ST-1589,1300. 오륜사거리,23,송파구,5742,서울특별시 송파구 성내천로16길 17,오륜사거리,37.50693893,127.1392212,Y,2018-07-20 15:48,15
ST-159,343. 예일빌딩(율곡로) 앞,10,종로구,3123,서울특별시 종로구 율곡로 238,예일빌딩(율곡로) 앞,37.57543182,127.004982,Y,2015-10-07 12:34,12
ST-1590,2601. 석촌호수 서호사거리,23,송파구,5608,서울특별시 송파구 삼학사로 136,석촌호수 서호사거리,37.5067482,127.0988312,Y,2018-07-20 15:48,10
ST-1591,2602. 위례24단지 꿈에그린아파트,23,송파구,5853,서울특별시 송파구 위례광장로 121,위례24단지 꿈에그린아파트,37.47729111,127.1378937,C,2018-07-20 15:49,0
ST-1592,2603. 송파 글마루 도서관,23,송파구,5812,서울특별시 송파구 충민로 120,송파 글마루 도서관,37.48080063,127.1303406,Y,2018-07-20 15:51,10
ST-1593,1052. 리싸이클시티,21,강동구,5225,서울특별시 강동구 동남로 926 강동푸드마켓,,37.55644989,127.1568222,Y,2018-07-20 15:52,10
ST-1594,1053. 동명근린공원 진입로 (아리수로),21,강동구,5220,서울특별시 강동구 고덕동 230,,37.56254578,127.1644821,Y,2018-07-20 15:53,8
ST-1595,1054. 말우물 어린이 공원,21,강동구,5222,서울특별시 강동구 상일로21길 14-7 고덕2동경로당,,37.56002808,127.1696777,Y,2018-07-20 15:54,10
ST-1596,1055. 천동초교삼거리 (보도육교),21,강동구,5341,서울특별시 강동구 성안로 200,천동초교삼거리 (보도육교),37.54050827,127.1370087,N,2018-07-20 15:55,0
ST-1597,1056. 강일리버파크 7~11단지,21,강동구,5214,서울특별시 강동구 아리수로98길 25 강일리버파크7단지아파트,,37.56335449,127.1790543,Y,2018-07-20 15:59,10
ST-1598,1057. 능골근린공원,21,강동구,5285,서울특별시 강동구 강일동 736,,37.55580902,127.1737442,Y,2018-07-20 16:00,15
ST-1599,3525. 금호스포츠센터앞,14,성동구,4743,서울특별시 성동구 금호로 30,독서당 인문아카데미센터,37.54608917,127.0250702,Y,2018-07-20 16:01,15
ST-16,112. 극동방송국 앞,12,마포구,4067,서울특별시 마포구 와우산로 56,Feb-89,37.54920197,126.9232025,Y,2015-09-07 1:31,10
ST-160,344. 성균관대 E하우스 앞,10,종로구,3099,서울특별시 종로구 율곡로 259,성균관대 E하우스 앞,37.57403564,127.0067215,Y,2015-10-07 12:34,10
ST-1600,3526. 성수동아그린아파트,14,성동구,4791,서울특별시 성동구 상원길 76,성수동아그린아파트,37.55093002,127.0483398,N,2018-07-20 16:02,0
ST-1601,3527. 왕십리 자이아파트,14,성동구,4711,서울특별시 성동구 난계로 100,왕십리 자이아파트 103동 인근,37.56179047,127.0243912,Y,2018-07-20 16:03,8
ST-1602,3528. 광진정보도서관,15,광진구,4969,서울특별시 광진구 아차산로78길 90,광진정보도서관,37.55059814,127.1105118,Y,2018-07-20 16:05,8
ST-1603,3529. 어린이대공원정문,15,광진구,4991,서울특별시 광진구 능동로 216,어린이대공원정문,37.54978943,127.0759277,Y,2018-07-20 16:08,15
ST-1604,1544. 현대빌라,34,강북구,1020,서울특별시 강북구 인수봉로79길 93,현대빌라,37.64233017,127.0077896,N,2018-07-20 16:09,0
ST-1605,452. 동대문 종합시장 버스정류장,10,종로구,3126,서울특별시 종로구 종로 239,동대문 종합시장 버스정류장,37.57123947,127.0044098,Y,2018-07-20 16:12,13
ST-1606,453. 종로오가 지하쇼핑센터 14번출구,10,종로구,3195,서울특별시 종로구 종로 지하 200,종로5가 지하쇼핑센터 14번출구,37.57114029,127.0006714,Y,2018-07-20 16:13,10
ST-1607,454. 종로2가 버스정류장 (종각방향),10,종로구,3164,서울특별시 종로구 종로 79-1,종로2가 버스정류장 (종각방향),37.57035828,126.9863815,Y,2018-07-20 16:14,13
ST-1608,455. 삼익한의원,10,종로구,3197,서울특별시 종로구 종로 254-1,삼익한의원,37.570961,127.0060577,Y,2018-07-20 16:15,8
ST-1609,456. 숭인2동 주민센터 입구 (이강3대냉면),10,종로구,3112,서울특별시 종로구 종로 383-1,숭인2동 주민센터 입구 (이강3대냉면),37.57447052,127.0198288,Y,2018-07-20 16:17,10
ST-161,345. 서울보증보험본사 앞,10,종로구,3128,서울특별시 종로구 김상옥로 29,서울보증보험본사 앞,37.57330704,127.0007095,Y,2015-10-07 12:35,15
ST-1610,457. 종로꽃시장 입구 옆,10,종로구,3198,서울특별시 종로구 율곡로 지하 308,종로꾳시장 입구 옆,37.57131958,127.0072098,Y,2018-07-20 16:19,10
ST-1611,458. 광화문역 5번출구,10,종로구,3154,서울특별시 종로구 세종대로 지하 172,광화문역 5번출구,37.56993866,126.9775391,Y,2018-07-20 16:20,21
ST-1612,459. 이비스 앰배서더 호텔 인사동,10,종로구,3132,서울특별시 종로구 삼일대로30길 31,이비스 앰배서더 호텔 인사동,37.57426071,126.989502,N,2018-07-20 16:20,0
ST-1613,460. 경희궁 자이 2단지 내부,10,종로구,3165,서울특별시 종로구 송월길 99,경희궁 자이 2단지 내부,37.57125854,126.9625626,N,2018-07-20 16:21,0
